,INDEX_,sub_smiles
1,17822,-c2cccRcc2
2,17822,Oc3ncccRn3
3,17822,Oc4ccc5cROCO5
4,17822,c4
0,17823,Cc1ccRccc1O
1,17823,C2=NCRN=CRC2
2,17823,=O
3,17823,c3ccccc3
0,17824,O=CRc1cc2ccRccc2[nH]1
1,17824,N[C@@H]RCRN1CCCRCC1
2,17824,L
3,17824,Cc1cccRcc1
4,17824,=O
5,17824,O
6,17824,F
0,17825,Cc1ccRncRn1
1,17825,N2CCC[C@@H]2CRNCCc2ccc3cROCO3
2,17825,-n2ccnc2
3,17825,=O
4,17825,c2
0,17826,CCOCRc1cR[nH+]nRc1C
1,17826,=O
2,17826,C
3,17826,-c2ccccc2
0,17827,CCRNO
1,17827,=O
0,17828,N=CRNCCC[C@@H]RCRO
1,17828,N
2,17828,N
3,17828,=O
0,17829,COc1ccc2c3c1O[C@H]1[C@@H]RC=C[C@H]4[C@@H]RNRCC[C@]314
1,17829,O
2,17829,C2
3,17829,C
0,17830,N[C@@H]RCc1ccRcRcc1F
1,17830,CCRN1CCCCCN1CRc1ccccc1
2,17830,F
3,17830,F
4,17830,=O
5,17830,=O
0,17831,NSRRCc1noc2ccccc12
1,17831,=O
2,17831,=O
0,17832,C[C@]12C[C@H]R[C@H]3[C@@H]R[C@@H]1CC[C@]2RCRCO
1,17832,O
2,17832,CCC4=CCRCC[C@@]43C
3,17832,O
4,17832,=O
5,17832,=O
0,17833,COc1cc2cRCRCRC2
1,17833,cc1OC
2,17833,=O
3,17833,CC1CCNRCC1
4,17833,Cc3ccccc3
0,17834,CCCCCCCCCCC1=CRCRNC1=O
1,17834,O
2,17834,=O
0,17835,N[C@@H]RCRO
1,17835,CCCRO
2,17835,=O
3,17835,=O
0,17836,O=PRROC[C@H]1O[C@@H]RC[C@@H]R[C@@H]1O
1,17836,O
2,17836,O
3,17836,O
4,17836,O
0,17837,COc1ccc2cRNRc1ccccc1S2
1,17837,c1
2,17837,C[C@H]RCNRC
3,17837,C
4,17837,C
0,17838,NCRNCc1ccccRc1
1,17838,=O
2,17838,-c2ccccRc2O
3,17838,-c3cc4cnccc4[nH]3
0,17839,c1cccRcc1
1,17839,Nc2ncRc3[nH]cnc3n2
2,17839,OCC3CCCCC3
0,17840,Fc1cccRcc1
1,17840,CRN2CCNRCC2
2,17840,c2cccRcc2
3,17840,C/C=C/c3ccccc3
4,17840,F
0,17841,CNR[C@@H]1CR=CRCR[C@@]2RCR=C3CRc4cRcccc4[C@@]RR[C@H]3C[C@@H]12
1,17841,C
2,17841,O
3,17841,CR=O
4,17841,=O
5,17841,O
6,17841,O
7,17841,=O
8,17841,O
9,17841,C
10,17841,O
11,17841,N
0,17842,CCCCC=O
0,17843,CCRCROCCR[C@@]12O[C@H]RO[C@@H]1C[C@H]1[C@@H]3CCC4=CCRC=C[C@]4R[C@H]3[C@@H]RC[C@@]12C
1,17843,C
2,17843,=O
3,17843,=O
4,17843,C3CCCCC3
5,17843,=O
6,17843,C
7,17843,O
0,17844,N[C@@H]RCRO
1,17844,Cn1ccRcR[nH]c1=O
2,17844,=O
3,17844,I
4,17844,=O
0,17845,O=CRc1ccccc1Nc1ccccRc1
1,17845,O
2,17845,CRRF
3,17845,F
4,17845,F
0,17846,N[C@@H]RCRO
1,17846,Cc1cccRcc1
2,17846,=O
3,17846,-c2ccccc2
0,17847,C[C@]12CC[C@H]3[C@H]R[C@H]1C[C@H]1C1=CCRCC[C@@]13C
1,17847,[C@@H]1[C@@H]1C[C@@H]1[C@@]21CCCRO1
2,17847,=O
3,17847,=O
0,17848,C=Cc1cRc2n3c1C=c1cRcRc4n1[Co]31n3cRC=4
1,17848,C
2,17848,C
3,17848,C=C
4,17848,cRcRc3C=c3cRcRcR=C2
5,17848,C
6,17848,CCCRO
7,17848,CCCRO
8,17848,C
9,17848,n31
10,17848,=O
11,17848,=O
0,17849,C[C@@H]1O[C@@H]R[C@@H]R[C@H]R[C@@H]1O
1,17849,O
2,17849,O
3,17849,O
0,17850,CCCC[C@@H]RNCRO[C@H]RCRC
1,17850,C=O
2,17850,=O
3,17850,Cc1ccccc1
4,17850,C
0,17851,COc1ccccRc1
1,17851,[C@@]2RCCCC[C@@H]2CNRC
2,17851,O
3,17851,C
0,17852,CNRc1cccRcc1
1,17852,Cc1cnc2ncRncRc2n1
2,17852,CRN[C@@H]RCRO
3,17852,N
4,17852,N
5,17852,=O
6,17852,CCCRO
7,17852,=O
8,17852,=O
0,17853,Cc1cc2nc3cR[nH]cRnc-3nRc2cc1C
1,17853,=O
2,17853,=O
3,17853,C[C@H]R[C@H]R[C@H]RCO[P@@]RRO[P@]RROC[C@H]3O[C@@H]R[C@H]R[C@@H]3O
4,17853,O
5,17853,O
6,17853,O
7,17853,=O
8,17853,O
9,17853,=O
10,17853,O
11,17853,n4cnc5cRncnc54
12,17853,O
13,17853,N
0,17854,CCRNCCRc1cccRcRc1
1,17854,CCc1ccccc1
2,17854,O
3,17854,O
4,17854,CR=O
5,17854,N
0,17855,NCCCC[C@@H]1NCR[C@@H]RNCR[C@H]RNCR[C@@H]2C[C@@H]RCN2CR[C@H]RNCR[C@H]RNC1=O
1,17855,=O
2,17855,Cc2c[nH]c3ccccc23
3,17855,=O
4,17855,c2ccccc2
5,17855,=O
6,17855,OCRNCCN
7,17855,=O
8,17855,Cc2ccccc2
9,17855,=O
10,17855,Cc2cccRcc2
11,17855,=O
12,17855,OCc3ccccc3
0,17856,N=CRc1ccccRc1
1,17856,N
2,17856,O[C@H]2CO[C@@H]3[C@H]RCO[C@H]23
3,17856,Oc4ccccRc4
4,17856,CRN
5,17856,=N
0,17857,Nc1ccRncn1
1,17857,Nc2cccRcc2
2,17857,SRR=O
3,17857,N
4,17857,=O
0,17858,Cc1ccc2cRc1c3cRCRNC3=O
1,17858,c1
2,17858,cRcc1n2CCCN
3,17858,=O
4,17858,C
0,17859,CCRNc1ncccRn1
1,17859,=O
2,17859,-c2cRnc3ccccn23
3,17859,C
0,17860,CCNRCRC1CN2CCc3ccRcRcc3C2CC1OCR=O
1,17860,CC
2,17860,=O
3,17860,OC
4,17860,OC
5,17860,C
0,17861,O=[N+]Rc1cccc2cRn[nH]c12
1,17861,[O-]
2,17861,P
0,17862,NCCS
0,17863,O=CRCc1ccRcRcRc1
1,17863,O
2,17863,I
3,17863,Oc2cccRcRc2
4,17863,I
5,17863,O
6,17863,I
0,17864,CCCCOc1ccRccc1OC
1,17864,C[C@@H]2CNCRN2
2,17864,=O
0,17865,O=CR[C@@H]1CCCN1
1,17865,O
0,17866,COc1ccc2cR[C@]13CCCC[C@@H]1[C@H]RNRCC3
1,17866,c1
2,17866,C2
3,17866,C
0,17867,O=C1Cc2ccRcRcc2N1
1,17867,CCN3CCNRCC3
2,17867,L
3,17867,c4nsc5ccccc45
0,17868,OCRC1CCCCN1
1,17868,c1ccRnc2cRcccc12
2,17868,CRRF
3,17868,CRRF
4,17868,F
5,17868,F
6,17868,F
7,17868,F
0,17869,C[C@@H]1CCc2ccccRC[C@@]RRCROCc2ccRCC1
1,17869,c2
2,17869,C
3,17869,N
4,17869,=O
5,17869,ncRc2
6,17869,NRSRR=O
7,17869,C
8,17869,C
9,17869,=O
0,17870,C=CC1CN2CCC1CC2CRc1ccnc2cccRcc12.CCC1RCRNCRNC1=O
1,17870,O
2,17870,OC
3,17870,c2ccccc2
4,17870,=O
5,17870,=O
0,17871,C[C@H]R[C@H]RC1=Nc2cRncR[nH]c2NC1
1,17871,O
2,17871,O
3,17871,O
4,17871,=N
0,17872,CCRc1cccRcc1
1,17872,=O
2,17872,NCRc2cn[nH]c2-c2ccRcRcc2O
3,17872,=O
4,17872,L
5,17872,O
0,17873,NCRC1=CNRC=CC1
1,17873,=O
2,17873,[C@@H]2O[C@H]R[C@@H]R[C@H]2O
3,17873,CO[P@@]RRO[P@@]RROC[C@H]3O[C@@H]R[C@H]R[C@@H]3O
4,17873,O
5,17873,=O
6,17873,O
7,17873,=O
8,17873,O
9,17873,n4cnc5cRncnc54
10,17873,O
11,17873,N
0,17874,CC[C@H]R[C@H]1NCR[C@@H]R[C@@H]ROCR[C@H]RNRCR[C@@H]2CCCN2CR[C@H]RNCR[C@@H]RCR[C@H]ROCRC[C@@H]1O
1,17874,C
2,17874,=O
3,17874,NCR[C@@H]RNRCR[C@@H]2CCCN2CRCR=O
4,17874,C
5,17874,=O
6,17874,Cc2cccRcc2
7,17874,C
8,17874,=O
9,17874,=O
10,17874,CCRC
11,17874,=O
12,17874,C
13,17874,=O
14,17874,CRC
15,17874,=O
16,17874,=O
17,17874,CCRC
18,17874,C
19,17874,=O
20,17874,=O
21,17874,C
22,17874,OC
23,17874,C
24,17874,C
25,17874,C
0,17875,CCOCRC1=CRNCR=CRC1c1ccccc1L
1,17875,=O
2,17875,COCCN
3,17875,C
4,17875,CROC
5,17875,=O
0,17876,CCC[C@H]RCRN[C@H]R[C@@H]RCC
1,17876,NCR[C@@H]R[C@@H]RO
2,17876,=O
3,17876,CRN[C@@H]RCRN1CCC[C@H]1CRNCC
4,17876,C
5,17876,=O
6,17876,NCR[C@H]R[C@@H]RCC
7,17876,C
8,17876,=O
9,17876,CCCN=CRN
10,17876,=O
11,17876,=O
12,17876,=O
13,17876,NCR[C@@H]RCRC
14,17876,C
15,17876,N
16,17876,=O
17,17876,NCRCNCRCNRCR=O
18,17876,C
19,17876,=O
20,17876,=O
21,17876,C
22,17876,C
0,17877,Cc1nccRcRc1O
1,17877,COPRRO
2,17877,C=O
3,17877,=O
4,17877,O
0,17878,COc1cccRcc1
1,17878,C[C@@H]RNC[C@H]Rc2cccRcRc2
2,17878,C
3,17878,O
4,17878,O
5,17878,NC=O
0,17879,CCR[C@@H]RCRN1CCC[C@@H]1CRN[C@@H]RCRC
1,17879,C
2,17879,NCRc1cccRcc1
3,17879,=O
4,17879,=O
5,17879,CRCRRCRRF
6,17879,C
7,17879,=O
8,17879,CRN2CCOCC2
9,17879,=O
10,17879,F
11,17879,F
12,17879,F
13,17879,F
14,17879,=O
0,17880,N=CRN
1,17880,N
0,17881,OCc1ccccc1
0,17882,CNCCCN1c2ccccc2CCc2ccccc21
0,17883,CNRCCOCRc1ccccc1
1,17883,C
2,17883,c1ccccc1
0,17884,FCOCRCRRF
1,17884,CRRF
2,17884,F
3,17884,F
4,17884,F
5,17884,F
0,17885,O=CRCCCCO/N=CRc1ccccRc1
1,17885,O
2,17885,/c1cccnc1
3,17885,CRRF
4,17885,F
5,17885,F
0,17886,CCCCRCRO
1,17886,CCC
2,17886,=O
0,17887,CCCCRC1RCRNCRNC1=O
1,17887,C
2,17887,CC
3,17887,=O
4,17887,=O
0,17888,COc1cc2cRCC[C@@H]1[C@@H]2CC[C@@]2R[C@H]1CC[C@@H]2CC#N
1,17888,cc1OSRR=O
2,17888,C
3,17888,N
4,17888,=O
0,17889,O=CR[C@@H]R[C@H]R[C@H]RCOPRRO
1,17889,CO
2,17889,O
3,17889,O
4,17889,O
5,17889,=O
6,17889,O
0,17890,CNc1ccRncRn1
1,17890,Nc2ccR[nH]n2
2,17890,Nc2cccRcc2
3,17890,C3CC3
4,17890,CC#N
0,17891,NSRRc1ccRcRcc1L
1,17891,=O
2,17891,=O
3,17891,CRO
4,17891,NCc2ccco2
5,17891,=O
0,17892,CCOCRC1=CRNCR=CRC1c1ccccRc1L
1,17892,=O
2,17892,C
3,17892,C
4,17892,CROC
5,17892,L
6,17892,=O
0,17893,C[C@]12CC[C@H]3[C@@H]R[C@@H]1CCC2=O
1,17893,CC[C@H]4CCRCC[C@@]43C
2,17893,=O
0,17894,CN1CRCN=CRc2ccRccc21
1,17894,=O
2,17894,c2ccccc2
3,17894,L
0,17895,O=CRCSCCRNC1CCSC1=O
1,17895,O
2,17895,=O
0,17896,CCCCCCCNRCCCCRc1cccRcc1
1,17896,CC
2,17896,O
3,17896,NSRR=O
4,17896,C
5,17896,=O
0,17897,N[C@@H]RCRO
1,17897,Cc1cccRcc1
2,17897,=O
3,17897,OPRRO
4,17897,=O
5,17897,O
0,17898,Nc1nc2cRcR[nH]1
1,17898,ncn2[C@@H]2O[C@H]R[C@@H]R[C@H]2O
2,17898,=O
3,17898,COPRROPRRO
4,17898,O
5,17898,=O
6,17898,O
7,17898,=O
8,17898,O
0,17899,O=PRRO[C@H]1O[C@H]R[C@@H]R[C@H]1O
1,17899,O
2,17899,O
3,17899,CO
4,17899,O
0,17900,CO[C@H]1O[C@@H]2O[C@@]3RCC[C@H]4[C@H]RCC[C@@H]R[C@]42OO3
1,17900,C
2,17900,C
3,17900,[C@H]1C
0,17901,COCR[C@H]1[C@@H]RC[C@@H]2CC[C@H]1N2C
1,17901,=O
2,17901,O
0,17902,C=C1[C@@H]RO[C@@H]2CC[C@@]3RO[C@H]2[C@@H]1O
1,17902,[C@@H]RC[C@H]R[C@H]2O[C@@]3RCC[C@H]2C
2,17902,CC[C@H]RO3
3,17902,O
4,17902,C
5,17902,CCCCO3
6,17902,/C=C/[C@@H]R[C@@H]4CCR=C[C@@]5RO4
7,17902,C
8,17902,C
9,17902,O[C@H]RCC[C@H]5O
10,17902,C[C@@]RRCRO
11,17902,C
12,17902,O
13,17902,=O
0,17903,O=C1NCNRC12CCNRCC2
1,17903,c2ccccc2
2,17903,CCCCRc1cccRcc1
3,17903,c1cccRcc1
4,17903,F
5,17903,F
0,17904,O=PRROC[C@H]1O[C@H]R[C@H]R[C@@H]1O
1,17904,O
2,17904,O
3,17904,OPRROPRRO
4,17904,O
5,17904,=O
6,17904,O
7,17904,=O
8,17904,O
0,17905,COC[C@@H]R[C@H]RNCR[C@H]RNCROCc1ccccc1
1,17905,O
2,17905,CCRC
3,17905,=O
4,17905,CCRC
5,17905,=O
6,17905,C
7,17905,C
0,17906,NCRRCCO
1,17906,CCO
2,17906,CCO
0,17907,C[C@@H]RN1CC[C@H]RC1=O
1,17907,CRN1CCOCC1
2,17907,NSRRc2ccc3ccRccc3c2
3,17907,=O
4,17907,=O
5,17907,=O
6,17907,L
0,17908,CCRNRCc1ccccc1
1,17908,COc1ccccc1
2,17908,CCL
0,17909,CCRNc1cccRcc1
1,17909,=O
2,17909,O
0,17910,Cn1cncRc1Sc1ncnc2nc[nH]c12
1,17910,[N+]R[O-]
2,17910,=O
0,17911,Lc1cccRcRc1
1,17911,CROCc2ccsc2L
2,17911,L
3,17911,Cn2ccnc2
0,17912,N[C@H]R[C@H]Rc1cccRcRc1
1,17912,CRO
2,17912,O
3,17912,O
4,17912,O
5,17912,=O
0,17913,CCCRCRRc1ccccc1
1,17913,=O
2,17913,CCRNRC
3,17913,c1ccccc1
4,17913,C
5,17913,C
0,17914,[NH3+]Cc1cccRcc1
1,17914,F
0,17915,CCNRCRCRc1ccccc1
1,17915,CC
2,17915,C
3,17915,=O
0,17916,CCR[C@]1RCc2cRc3cRCRc1ccccc1C3=O
1,17916,=O
2,17916,O
3,17916,O
4,17916,cRc2[C@@H]RC1
5,17916,=O
6,17916,O
7,17916,O[C@H]2C[C@H]R[C@H]R[C@H]RO2
8,17916,N
9,17916,O
10,17916,C
0,17917,C=CCN1C[C@H]RC[C@@H]2c3cccc4[nH]ccRC[C@H]21
1,17917,CRNRCRNCC
2,17917,c34
3,17917,=O
4,17917,CCCNRC
5,17917,=O
6,17917,C
0,17918,O=CR[C@@H]R[C@@H]R[C@H]RCOPRRO
1,17918,COPRRO
2,17918,O
3,17918,O
4,17918,O
5,17918,=O
6,17918,O
7,17918,=O
8,17918,O
0,17919,CSc1ccccRc1
1,17919,NR/CR=N/c2ccRccc2L
2,17919,C
3,17919,N
4,17919,SC
0,17920,COc1ccRcRcc1CC=CRC
1,17920,O
2,17920,CR/C=C/c2cccRcc2
3,17920,C
4,17920,=O
5,17920,O
0,17921,O=PRROC[C@H]1O[C@H]R[C@@H]R[C@@H]R[C@@H]1O
1,17921,O
2,17921,O
3,17921,O
4,17921,O
5,17921,O
0,17922,NCCc1cccRcRc1
1,17922,O
2,17922,O
0,17923,CNRCRN
1,17923,CCRO
2,17923,N
3,17923,=O
0,17924,C[C@@H]R[C@H]RCRO
1,17924,O
2,17924,N
3,17924,=O
0,17925,Pc1ccccRc1
1,17925,-c2ccR[n+]3[nH]cnc3n2
2,17925,NCc3ccncc3
0,17926,O=C[C@H]RNCR[C@H]RNCRN1CCOCC1
1,17926,CSCc1ccccc1
2,17926,=O
3,17926,Cc1ccccc1
4,17926,=O
0,17927,COc1c2occc2cc2cccRoc12
1,17927,=O
0,17928,CCCCc1nc2ccRccc2n1CCNRCC
1,17928,/C=C/CRNO
2,17928,CC
3,17928,=O
0,17929,CN1CCCRCC1
1,17929,=C2c3ccccc3CCn3cRcnc32
2,17929,C=O
0,17930,N=CRc1ccc2ncR[nH]c2c1
1,17930,N
2,17930,-c3ccRccRc3[O-]
3,17930,[C@@H]RCRO
4,17930,P
5,17930,CCR[O-]
6,17930,=O
7,17930,=O
0,17931,COCRC[C@]RRCRO[C@@H]1CR=C[C@]23CCCN2CCc2cc4cROCO4
1,17931,=O
2,17931,O
3,17931,CCCCRRO
4,17931,=O
5,17931,OC
6,17931,cc2[C@H]13
7,17931,C
8,17931,C
0,17932,C[C@@H]RCRO
1,17932,Oc1cccRcc1
2,17932,=O
3,17932,Oc2cccRcc2L
4,17932,L
0,17933,Cc1cc2cRcccc2[nH]1
1,17933,OCCROCRc3ccccc3
2,17933,CNCRRC
3,17933,=O
4,17933,C
5,17933,C
0,17934,COc1cccRcc1
1,17934,C[C@@H]RNC[C@H]Rc2cccRcRc2
2,17934,C
3,17934,O
4,17934,O
5,17934,NC=O
0,17935,CCRc1ccccRc1O
1,17935,C
2,17935,CRC
3,17935,C
0,17936,Nc1ncnc2c1ncn2[C@@H]1O[C@H]R[C@@H]R[C@H]1O
1,17936,COCRCPRRO
2,17936,O
3,17936,=O
4,17936,=O
5,17936,O
0,17937,CCR[C@]1RCc2cRc3cRCRc1ccccc1C3=O
1,17937,=O
2,17937,O
3,17937,O
4,17937,cRc2[C@@H]RC1
5,17937,=O
6,17937,O
7,17937,O[C@H]2C[C@H]R[C@H]R[C@H]RO2
8,17937,N
9,17937,O
10,17937,C
0,17938,O=C1Nc2cccRcc2/C1=C/Nc1ccc2cRCSRRC2
1,17938,-c3cnco3
2,17938,c1
3,17938,=O
4,17938,=O
0,17939,C[C@H]RCc1cscRn1
1,17939,C=O
2,17939,N
0,17940,C[C@]12CC[C@H]3[C@@H]R[C@@H]1CCC2=O
1,17940,CC=C4C[C@@H]RCC[C@@]43C
2,17940,O
0,17941,CNRCROc1ccccRc1
1,17941,CCCCCCCCCCNRCROc1ccccRc1
2,17941,=O
3,17941,[N+]RRC
4,17941,C
5,17941,=O
6,17941,[N+]RRC
7,17941,C
8,17941,C
9,17941,C
10,17941,C
0,17942,COCR[C@H]1[C@@H]RCC[C@H]2CN3CCc4cR[C@@H]3C[C@@H]21
1,17942,=O
2,17942,O
3,17942,[nH]c5ccccc45
0,17943,CC1O[C@@]2RCN1CCC2CC1
1,17943,CS1
0,17944,CCNRCROc1ccccRc1
1,17944,C
2,17944,=O
3,17944,[C@H]RNRC
4,17944,C
5,17944,C
0,17945,Cc1ccRccRc1Nc1ccncRn1
1,17945,/C=C/C#N
2,17945,C
3,17945,Nc2cccRcc2
4,17945,C#N
0,17946,COc1ccccc1OCCNCCRCOc1cccc2[nH]c3ccccc3c12
1,17946,O
0,17947,OC[C@H]1O[C@@H]R[C@H]R[C@@H]1O
1,17947,n2cnc3c2[NH+]=CN[C@H]3O
2,17947,O
0,17948,O=CR[C@H]1O[C@H]R[C@H]R[C@@H]R[C@@H]1O
1,17948,O
2,17948,OPRROPRROC[C@H]2O[C@@H]R[C@H]R[C@@H]2O
3,17948,O
4,17948,O
5,17948,=O
6,17948,O
7,17948,=O
8,17948,O
9,17948,n3cccR[nH]c3=O
10,17948,O
11,17948,=O
0,17949,CCRNCCRCOc1cccc2[nH]ccc12
1,17949,C
2,17949,O
0,17950,N=CRc1cccRcc1
1,17950,N
2,17950,CCRCRO
3,17950,=O
4,17950,=O
0,17951,Nc1ncRc2cRNCCRN2
1,17951,=O
2,17951,[nH]1
3,17951,CNc1cccRcc1
4,17951,CRN[C@@H]RCRO
5,17951,=O
6,17951,CCCRO
7,17951,=O
8,17951,=O
0,17952,N=c1ncRc2cRNC[C@H]RN2C=O
1,17952,O
2,17952,[nH]1
3,17952,CNc1cccRcc1
4,17952,CRN[C@@H]RCRO
5,17952,=O
6,17952,CCCR=N[C@@H]RCRO
7,17952,=O
8,17952,O
9,17952,CCCR=N[C@@H]RCRO
10,17952,=O
11,17952,O
12,17952,CCCRO
13,17952,=O
14,17952,=O
0,17953,Cc1cccRcRc1
1,17953,C
2,17953,Cc2nnRc3ncncRc23
3,17953,CRRC
4,17953,N
5,17953,C
6,17953,C
0,17954,CCRNCCCSRRO
1,17954,=O
2,17954,=O
3,17954,=O
0,17955,CCRCNRSRRc1cccRcc1
1,17955,C
2,17955,C[C@@H]R[C@H]RNCRO[C@H]1CCOC1
3,17955,=O
4,17955,=O
5,17955,N
6,17955,O
7,17955,Cc1ccccc1
8,17955,=O
0,17956,Nc1ncnc2c1ncn2[C@@H]1O[C@H]R[C@@H]R[C@H]1OPRRO
1,17956,COPRRO
2,17956,O
3,17956,=O
4,17956,O
5,17956,=O
6,17956,O
0,17957,C[C@]12CC[C@H]3[C@@H]R[C@@H]1CCC2=O
1,17957,CC=C4C[C@@H]RCC[C@@]43C
2,17957,OSRRO
3,17957,=O
4,17957,=O
0,17958,CCRN[C@@H]1CR[C@H]R[C@@H]RO[C@H]1O[C@@H]1[C@@H]RO[C@@H]R[C@H]R[C@H]1O
1,17958,=O
2,17958,O[C@@H]2O[C@H]R[C@@H]R[C@H]R[C@H]2O
3,17958,O
4,17958,CO
5,17958,CRO
6,17958,OC2[C@H]R[C@@H]RO[C@@H]R[C@@H]2NCR=O
7,17958,O
8,17958,CRO
9,17958,O
10,17958,O
11,17958,=O
12,17958,O
13,17958,CO
14,17958,O
15,17958,C
16,17958,=O
0,17959,NCRC1=CNRC=CC1
1,17959,=O
2,17959,[C@@H]2O[C@H]R[C@@H]R[C@H]2O
3,17959,CO[P@@]RRO[P@@]RROC[C@H]3O[C@@H]R[C@H]R[C@@H]3O
4,17959,O
5,17959,=O
6,17959,O
7,17959,=O
8,17959,O
9,17959,n4cnc5cRncnc54
10,17959,O
11,17959,N
0,17960,Nc1ccncc1
0,17961,O=C1c2cccRcRc2CRc2cRcccRc21
1,17961,O
2,17961,O
3,17961,=O
4,17961,O
5,17961,O
0,17962,CN1CC[C@H]R[C@H]RC1
1,17962,c2cRccRc3cRccRoc23
2,17962,O
3,17962,O
4,17962,O
5,17962,=O
6,17962,-c4ccccc4L
0,17963,N=CRNN
1,17963,N
0,17964,Cc1ccRno1
1,17964,NSRRc2cccRcc2
2,17964,=O
3,17964,=O
4,17964,N
0,17965,CC[C@H]R[C@H]1NCR[C@@H]R[C@@H]ROCR[C@H]RNRCR[C@@H]2CCCN2CR[C@H]RNCR[C@@H]RCR[C@H]ROCRC[C@@H]1O
1,17965,C
2,17965,=O
3,17965,NCR[C@@H]RNRCR[C@@H]2CCCN2CRCR=O
4,17965,C
5,17965,=O
6,17965,Cc2cccRcc2
7,17965,C
8,17965,=O
9,17965,=O
10,17965,CCRC
11,17965,=O
12,17965,C
13,17965,=O
14,17965,CRC
15,17965,=O
16,17965,=O
17,17965,CCRC
18,17965,C
19,17965,=O
20,17965,=O
21,17965,C
22,17965,OC
23,17965,C
24,17965,C
25,17965,C
0,17966,Cc1nc2nRCCCC2
1,17966,cRc1CCN1CCCRCC1
2,17966,=O
3,17966,c3noc4ccRccc34
4,17966,F
0,17967,COCRN[C@H]RCRRC
1,17967,=O
2,17967,CRN[C@@H]R[C@@H]RCNRNCR[C@@H]RCRRC
3,17967,C
4,17967,C
5,17967,=O
6,17967,Cc1ccccc1
7,17967,O
8,17967,Cc1cccRcc1
9,17967,=O
10,17967,NCROC
11,17967,C
12,17967,C
13,17967,-c2ccccn2
14,17967,=O
0,17968,Nc1cccRcRn1
1,17968,/N=N/c2ccccc2
2,17968,N
0,17969,CC1RO[C@@H]2CO[C@@]3ROCRRO[C@H]3[C@@H]2O1
1,17969,C
2,17969,COSRR=O
3,17969,C
4,17969,C
5,17969,N
6,17969,=O
0,17970,CN1CCC[C@H]1c1cccnc1
0,17971,COCCCOc1ccRccc1OC
1,17971,C[C@@H]RCRC
2,17971,C[C@H]R[C@@H]RC[C@H]RCRC
3,17971,C
4,17971,N
5,17971,O
6,17971,CRNCCRRCR=O
7,17971,C
8,17971,=O
9,17971,C
10,17971,C
11,17971,N
0,17972,NCCRO
1,17972,=O
0,17973,CCCCC[C@]RR/C=C/[C@H]1[C@@H]RC[C@H]R[C@@H]1C/C=C\CCCCR[O-].[NH3+]CRRCO
1,17973,C
2,17973,O
3,17973,O
4,17973,O
5,17973,=O
6,17973,CO
7,17973,CO
0,17974,CCRCc1ccccc1
1,17974,N
0,17975,C[C@@H]Rc1ccRccRc1
1,17975,OC[C@@]1RCC[C@]2RCN1
2,17975,CRRF
3,17975,CRRF
4,17975,c2ccccc2
5,17975,CCCRN2
6,17975,F
7,17975,F
8,17975,F
9,17975,F
10,17975,=O
0,17976,O=c1[nH]cRnRcc1F
1,17976,=O
2,17976,[C@H]2C[C@H]R[C@@H]RO2
3,17976,O
4,17976,CO
0,17977,CCCCNCRNSRRc1cccRcc1
1,17977,=O
2,17977,=O
3,17977,=O
4,17977,C
0,17978,Cn1cRc2cRnRc1=O
1,17978,=O
2,17978,ncn2C
3,17978,C
0,17979,CO[C@H]1O[C@@H]R[C@@H]R[C@@H]R[C@@H]1O
1,17979,C
2,17979,O
3,17979,O
0,17980,COCRC1=CRNCR=CRC1c1ccccc1[N+]R[O-]
1,17980,=O
2,17980,C
3,17980,C
4,17980,CROC
5,17980,=O
6,17980,=O
0,17981,N[C@H]R[C@H]Rc1cccRcRc1
1,17981,CRO
2,17981,O
3,17981,O
4,17981,O
5,17981,=O
0,17982,O=CRc1ccRccRc1
1,17982,O
2,17982,CRO
3,17982,CRO
4,17982,=O
5,17982,=O
0,17983,O=CRC[C@@H]RCRO
1,17983,O
2,17983,O
3,17983,=O
0,17984,CN1CCNRCC1
1,17984,C2=Nc3ccccc3Oc3cccRcc32
2,17984,L
0,17985,CNRCCCN1c2ccccc2CCc2ccccc21
1,17985,C
0,17986,CNC1RCCCCC1=O
1,17986,c2ccccc2L
0,17987,CCRN[C@@H]R[C@@H]R[C@H]R[C@H]RCO
1,17987,=O
2,17987,C=O
3,17987,O
4,17987,O
5,17987,O
0,17988,CCR=CCC/CR=C/CC/CR=C/CONCRCPRRO
1,17988,C
2,17988,C
3,17988,C
4,17988,=O
5,17988,=O
6,17988,O
0,17989,CC1RS[C@@H]2[C@H]RCRN2[C@H]1CRO
1,17989,C
2,17989,NCRCOc3ccccc3
3,17989,=O
4,17989,=O
5,17989,=O
0,17990,CCCNCCCNCCCNCC
0,17991,C[C@@H]1C[C@H]2O[C@@H]2/C=C\C=C\CRCc2cRcRccRc2CRO1
1,17991,=O
2,17991,L
3,17991,O
4,17991,O
5,17991,=O
0,17992,FCROCRCRRF
1,17992,F
2,17992,F
3,17992,F
4,17992,F
0,17993,CCRNCCRCOc1cccc2ccccc12
1,17993,C
2,17993,O
0,17994,NCRC[S@@]RCRc1ccccc1
1,17994,=O
2,17994,=O
3,17994,c1ccccc1
0,17995,CCCCCCCCCCCCRNCCC[N+]RR[O-]
1,17995,=O
2,17995,C
3,17995,C
0,17996,CCRRSc1ccRcRcRc1
1,17996,C
2,17996,Sc1ccRcRcRc1
3,17996,CRRC
4,17996,OCRCCCRO
5,17996,CRRC
